X1,X2,X3,X4,X5,X6
-0.6992028269,-0.4070303093,0.190209181,-1.1927030179,1.3967567115,1
-0.6691596487,-0.8184737697,1.4316966097,0.5523823901,0.9052352179,1
0.164682655,-0.9729510125,0.5710922349,1.1639579202,1.4605573931,1
1.3250778513,0.0812916323,0.0596927027,0.0644303893,-0.5842852894,0
-0.6584822619,-0.4542527413,1.7270400645,-1.2351495653,-0.704899414,1
-0.7613468714,-0.357917288,1.0296028991,2.0146464901,-0.136582573,0
-0.1182232606,-0.0895781594,1.1075125402,-1.0944080628,-0.8218322956,1
1.4825311684,-0.0944896966,-0.4825335457,-0.1969655185,-0.2532934335,0
-0.1222431471,0.0486851358,1.1017854792,-1.2172707933,-0.493913296,0
1.4501461617,0.7474981687,0.0806937273,-0.7877584357,0.1491906258,0
0.2721167994,1.1120094243,-1.2360008179,-0.7304260937,-0.3419782051,0
0.0744448209,1.1238535139,-1.3151498814,-0.0773531315,-0.510557934,0
-0.730722603,-0.763874632,1.1255149621,0.5158703244,1.7920655612,0
-0.3792014641,-0.2265841952,1.2779520365,-1.0569343274,-0.592867328,0
-1.0578975767,-1.7458095802,-1.3540290615,1.1717040071,2.0755507954,0
0.9717889871,-0.6192404385,-0.9294319994,-0.4196007357,-0.0557241342,0
-0.8113182992,-0.6286546097,0.5245085369,1.120883651,-0.997656377,1
-0.0578213222,1.0960763039,1.135769643,0.1498984773,-0.4735283485,1
-1.0715861519,-1.9163574195,-1.2817449072,0.6013208363,3.0832280554,0
-0.4326885457,0.4607842512,1.5616900884,-1.1868991022,-0.6380498502,0
-0.3838385406,2.4860178115,-1.4203343803,0.2660922915,-0.4647743216,0
-0.2546501958,1.1458379301,0.7312986619,-0.7978471803,-0.4003169577,0
-0.4170596649,0.7685895781,-0.1057069799,-0.189924991,-0.3017352194,0
-0.7460813176,-0.1254746808,1.1685543657,-1.0997135673,-0.484919528,0
-0.6397697602,1.0898605069,0.1991876998,-0.8125082504,0.2432403876,0
0.3935285503,1.1679515972,0.623878448,-1.0745632661,-0.4111157334,1
-1.2102012002,2.1644178803,-1.5179234996,-0.8931441361,-0.4233512188,0
-0.8787790279,-0.8718779234,-0.2094218933,0.1241618839,-0.136582573,0
-0.4337459203,-0.7863137766,1.3869174762,0.6095364591,1.0206862212,1
-1.0337895536,-1.8004615933,-1.4422722656,1.0037131017,2.0770448345,1
-0.4073639596,0.6054043445,-1.2491384797,-0.6978096695,-0.3123788582,0
-0.7070970362,-0.0341059901,1.2217295868,-1.2044690351,-0.136582573,0
-0.4199325097,-0.3936869084,1.3026756507,-1.2855732013,2.6291096571,1
1.8526821288,-1.1379445848,-0.6611757061,-0.2968963166,-0.244882862,0
-0.5088940414,0.5790488953,0.029555395,-0.0348161921,-0.4550752282,0
0.2861607829,1.1749781503,-1.3509580601,-0.1843935065,0.4585123131,0
-0.599206404,-0.1259446843,1.9484612094,-1.3111616523,-1.2451543786,1
0.0615548663,1.0664543299,-0.1813917118,-0.8124002823,2.2472436849,0
-0.7910034325,-0.7872185334,0.6028828263,1.9638512429,-1.215768714,0
2.3062352531,0.0191219123,-1.0891081869,0.4095041226,-0.5458137824,0
0.5804323103,-0.5150253757,0.8591201797,1.5597490633,-1.0100829604,1
1.2507122805,-0.9344729966,-0.3615326333,-0.1777936396,0.3704682411,0
-0.0159013125,0.1634130031,-0.2012991919,-0.2220040853,0.2219173225,0
-0.0523725826,-0.2551134108,1.4066164048,-1.3187997711,1.247231193,1
-0.6591378807,-1.0024425605,-0.3209223679,1.4669341194,2.7677599607,0
0.8499230775,1.3051926347,-1.2166876554,-0.2309478654,0.8980169243,0
-0.7300180748,-1.136507549,-0.2306076967,1.2044710846,1.563295166,1
-0.5176010782,0.1053323141,0.8167399284,1.4600417342,-1.001563463,1
-0.6245053709,2.4993306622,-1.3892094247,-0.0141164383,0.9785195733,0
-0.3256188927,1.4953913226,0.3401836192,0.1578529678,-0.472188925,0
-0.6827168672,0.2470736356,1.402326512,0.7699369526,1.7991883057,0
-0.2138166734,2.1094392147,0.0338560936,-0.1115890779,0.212913131,0
-0.568752154,-0.1126200836,1.2365659165,1.3740312945,1.8037225407,1
-0.7470466959,-0.020475887,0.6082100736,-1.0931450865,-0.4997591583,0
-0.5500862327,1.0612255404,-1.4052343897,0.0298717938,-0.4214645601,0
0.3032907163,0.9672130797,1.0983600484,-1.004061321,-0.4353417512,1
2.0027408111,-0.0134845842,-1.1102226722,-0.3176513099,0.3302473185,0
-0.6032402646,1.3284343104,-0.1258392201,-0.8080451485,0.2766877538,0
0.338167773,1.8056994185,-1.3055068074,-0.7500938728,0.3457749017,0
0.311430637,-0.2500726227,-0.5519023018,-0.2469020424,-0.2905328794,0
-0.7566364309,-0.62274079,0.4257221377,1.9525522506,-1.4639477195,1
0.5608569072,1.4755689227,0.3293994553,0.193463625,-0.4244335285,0
0.3508143452,0.3992842863,-0.2731878548,-0.087320098,-0.6142529343,0
-0.7401493067,-0.3887741963,1.6294747179,0.7105406614,-0.136582573,0
-0.6298819108,0.6359545754,0.3090197628,0.0866969366,-0.4688916155,0
2.3568331869,-1.0721487874,-0.5310612027,-0.3070654096,-0.2748326131,0
-0.5430421153,-0.5072432919,0.5978149176,0.7376356448,-0.9575779093,1
-0.5470270665,0.5609537585,0.6691438414,-1.1306916377,0.392342016,0
0.1171741646,-0.1344634987,1.5204768608,0.4741079938,0.6822915753,1
-0.6943153809,-0.5974886741,1.6648960498,0.7783609791,2.075220717,1
-0.5637878504,1.7656198655,-1.3826719305,1.1926699149,-0.7115774213,1
-0.7503247899,-0.9178278208,-0.1037122337,-1.4512741776,3.042715274,0
0.1183899125,0.4921334882,-0.2227789123,0.3379852681,-0.136582573,1
-1.0747349853,-0.577636899,0.5743339676,1.0428201692,1.0181949979,1
0.2006694892,-0.2611764567,0.0562553856,-0.1138325556,0.2925210938,0
-0.376284368,0.7981880519,1.7293092773,-1.309912486,-0.708016049,0
-0.2618387124,-0.8246766416,1.6494978198,0.9065668775,0.8305662704,1
-0.7863349143,-0.4506266639,1.3335153339,0.914388291,-1.0650444897,0
-0.6826120613,-1.0268286948,0.891159304,1.3870753533,3.5221802195,1
-0.2260032644,1.8714411655,-1.4347957496,-0.8634428519,-0.4418269233,0
-0.710477607,-0.8406097621,-0.3595530152,1.9301300283,-1.421470103,1
-0.0195869848,0.7295792832,1.3455637735,-1.116255292,-0.136582573,0
-0.5228262319,-0.8710789174,1.1417452368,2.6001853759,-1.4669166879,1
-0.111144208,1.3854927418,-1.3442898161,-0.1234994711,-0.6391182619,0
-0.4047612811,0.0234929454,1.4167198049,-1.2273281518,-0.7931154742,0
-0.7574201457,-0.6186705592,0.7521105854,1.2972860284,-0.9713751867,1
-0.8396653694,-1.0317578571,-0.5243551384,-1.0893122173,-0.136582573,0
-0.138014098,1.3763511727,0.5255458914,0.1801571785,1.22877981,1
-0.5556805359,1.488693772,-0.0298461139,-1.1693982187,-0.136582573,0
1.0790635938,0.4108228735,-1.104186566,-0.6549099069,-0.2606112718,0
-0.7303487955,-0.8696853569,1.9808785357,-1.351489011,0.5573030432,0
-0.6632998373,-0.8105166096,0.1815937362,2.2170616585,-1.9335641677,1
-0.6861277153,-0.6284713083,2.0191417866,1.0474276471,0.9758407264,1
0.0041014656,1.7642451051,-1.2296232492,-0.7090559331,-0.3550145649,0
1.1701515197,-0.7777890871,-0.6399445185,-0.3540905598,0.0733629294,0
3.2153793931,-0.8965249098,-0.473327025,-0.068750832,-0.3430518285,0
-0.551305474,-0.392040721,1.7630449083,0.8347303958,0.5914262015,0
-0.3946218977,-0.8815729217,0.6473593981,1.4810704141,-1.8349958062,1
2.9440603461,-0.9130149844,-0.5703769361,0.3352496566,-0.4485170914,0
1.2302169149,1.0843849655,-0.0134872504,-0.7795842425,0.1268755882,0
-0.4224338759,0.0192276631,0.8532310321,-1.0254101391,-0.7693446171,0
-0.8046596344,-1.0665839454,-0.1975560713,2.1416973804,-1.2234508547,0
-0.6351932383,0.956931752,-0.1493288148,-0.1077461651,-0.136582573,0
-0.7518654358,-1.0015260535,-0.1908554099,-1.2464975198,-0.136582573,0
-1.1630478853,-1.85689962,-1.4786715203,0.8174554921,-0.136582573,0
0.4513813777,0.3725880845,-1.1154126861,-0.0778666079,2.2371676072,0
-0.0678128129,0.4650965338,-1.2721223641,-0.720229381,-0.2718766741,0
-0.5379753348,0.3533179388,1.7366139815,-1.3265471134,-0.136582573,0
1.8925782211,-1.1583862144,-0.6757526972,-0.3043360753,-0.2450711804,0
1.8692530977,-1.7743117706,-0.271957077,1.0551988429,-0.6919638149,0
-0.7289164489,0.979421422,0.3081661065,-1.0802730235,-0.136582573,0
2.783136791,-0.5512508996,-0.5653933125,0.3814148279,-0.6238008865,0
-0.5742579545,0.4547329555,1.529035035,-1.2258391957,-0.6303086429,0
-0.6296525025,-0.7363124486,0.3653934933,1.3112340066,-1.2210603921,0
-0.6657837359,0.3473723938,-0.0837377578,-0.1549583764,0.1471371907,0
0.2528208785,1.3361893691,-1.3703890055,1.2554546484,-0.7895593137,0
-1.330113063,-0.6869280003,0.4673027617,-1.6303895686,-1.4188068914,1
2.261413286,-1.1506241057,-0.6264783611,-0.2367103514,-0.2671277145,0
1.5098156238,0.7906092446,0.1663565123,-0.7422373069,0.1211495965,0
-0.2815526922,-0.4275988398,1.1524321488,-1.3451000586,2.4061677517,1
-0.2344715768,-0.8133237058,1.3307598611,1.0650791839,2.0199238975,1
0.2619855676,1.4535022559,-1.2355264444,-0.6949547908,-0.3228475555,0
-0.5593894983,0.3389945805,0.5759872512,-1.0572783189,-0.136582573,0
-0.3668343742,0.2069588323,0.8499028533,-0.9753493263,-0.5523997153,1
-0.62767633,-0.6737902259,1.4707270706,-1.362626051,0.6915163981,1
0.0995924016,-0.754227809,0.9778324289,0.5837069629,0.8798417648,0
0.8482578291,-0.0947716987,-1.061943548,-0.3400095046,-0.0133283423,0
-0.2810018792,1.5920710535,0.1099406392,0.1418736819,1.8943551223,0
-0.6094494288,-0.6149528311,1.0153824986,0.9036542483,1.0399419532,0
-0.4632825369,-0.6872147024,1.1471157072,0.6213024763,2.4884962556,1
-0.6424015515,0.099762772,0.2301538106,0.1170510515,-0.4153754821,0
-0.7695589918,-1.0350819572,0.3176859947,-1.0003690614,0.7232456193,1
-0.6873783984,-0.5371719431,0.7787468219,-1.4938462694,2.5711027201,1
0.1629265748,-0.5916888303,0.914305275,0.6815135504,2.4682224923,1
-0.5807233107,-0.5127435085,0.0912606952,0.5119006118,1.2940710562,1
-0.2577268297,1.0101361542,0.2598534844,-1.1117419723,2.5640668383,0
-0.8166797005,-0.8199072805,0.5165446804,2.2753770128,-0.136582573,0
-0.4872795823,-2.6988968853,-2.2494420807,-1.4243537009,-0.7451620306,0
2.244085386,-0.8283779196,0.3978756543,-0.8497421961,-0.3883924409,0
-0.4953752517,1.6860835142,-1.4590460709,1.4894191139,-0.9293579427,1
-0.386806875,0.3911532248,1.0689359218,0.3625794079,-0.8485286898,0
-0.5578313847,-0.9766064652,1.0143451442,1.0511437601,1.6322728669,0
-0.463730873,-0.2180653808,1.1601042493,0.8819727377,-0.136582573,1
-0.6404172275,-0.2554189131,2.402908902,-1.4466240146,-0.742389372,0
0.7688033522,-0.4457080767,-0.4960526513,-0.2393518047,-0.2995860615,0
-0.8568240662,-1.1481765622,-0.558795306,0.0046788075,-0.136582573,0
-0.4755145437,-0.2499668719,-0.1039845393,0.7322146394,-0.7133476839,1
-0.8097904628,-1.0110459755,-0.3598112732,0.793627173,-0.136582573,0
1.3443271918,0.2630420063,-1.1711704875,-0.2214918643,-0.3120696269,0
-0.0914535184,1.3430514209,1.033601036,-1.0760082817,-0.4319488927,1
-0.3302466531,-0.4496537565,1.1062266529,-1.5709254835,1.9625771174,1
-0.5577475401,-0.6991257675,1.522875743,1.0145977975,2.9259543806,1
0.5533458215,-0.0761478079,-1.0586856067,-0.3574112081,0.0283737636,0
-0.3545394838,1.0482299422,-1.2459334867,-0.7217497231,-0.2998584631,0
-0.5819693358,-0.2348562577,1.3774516169,-1.4428488958,2.0338219357,1
0.791930509,1.0243185114,-1.268846053,-0.0945338769,1.2578614549,0
1.5395688392,-0.5629892383,-0.9816252996,-0.3956983454,0.0159704594,0
-0.5890250983,0.0112846031,2.2552587862,-1.5559656178,-0.9088757089,0
-0.5853731968,-0.7508849088,0.5089266087,-1.1505301571,-0.136582573,1
0.4213253899,0.0542076776,-0.0705266167,1.7711155444,-1.0027517452,0
-0.8701055289,-1.0376728518,-0.1169158108,1.9220324172,-1.1410215901,1
-1.1813388346,-0.4760515061,0.9792047624,-1.4790420787,-0.9657708028,1
-0.4836381613,-0.2701300244,2.1233634909,-1.5030700134,-0.7232309264,0
-0.3879026784,-0.0977797214,0.1234348916,1.2021485139,-1.1446993584,1
0.0674752321,-0.5238849427,-1.0255972417,-0.5818847713,-0.020395321,0
-0.6323355322,-0.4171389107,1.3721892042,1.5006929973,-0.136582573,0
0.7481216651,0.3482419004,-0.4112370392,-0.1600303684,0.1219817415,0
-0.5192255688,0.2958717545,-0.2485171889,-0.0955859386,-0.136582573,0
-0.6870069199,1.3114084317,0.388939278,-1.1133338747,-0.523663784,0
-0.5217397447,-0.2551251609,2.1985608823,-1.487915554,-0.136582573,0
-0.5574994996,-0.0240831643,0.377582408,0.0643726389,-1.0811210454,0
-0.5833714051,-0.69218969,-0.1575055451,0.8070729737,1.7720350136,0
2.7539658303,-0.9076334437,-0.9430000552,-0.5810168831,-0.2025282431,0
1.0828948297,-0.5733880669,-0.9888943448,-0.3547094935,0.0092167078,0
-0.1196113559,-0.0602499377,-1.0617004181,-0.6185634343,-0.2236073976,0
-0.7656974786,-1.2712787178,-1.0070480475,0.3955799978,-1.7648819407,1
-0.6345853643,2.2930578528,-1.3740165044,0.0157568417,1.3124477372,0
-0.474008833,0.8701925962,-1.1852201567,-0.7187002507,-0.2869527448,0
-0.5527459722,-0.3845993897,1.9703861278,-1.7691725792,-0.8481047996,0
-0.3078554662,1.6891385373,-1.5747164942,-0.8627046511,-0.136582573,0
-0.8972696905,-1.2043290617,-0.5087624044,0.0876473074,-2.0340296113,0
1.1683581752,-0.5775616985,-0.6152770943,-0.3133576929,0.0353849765,0
0.4492153902,-0.6314393808,2.1000986564,-1.2586037623,-0.5466198686,1
0.2765768705,0.7135169118,-1.1880080468,-0.2351473242,0.0967602767,0
1.8235461034,-0.7662928002,-0.945184983,-0.373155726,-0.2289562314,0
-0.0639070483,1.7705079024,-1.3108934865,-0.7747156323,-0.3662980347,0
-0.687084942,-0.7159624697,0.120346601,2.2585791777,-1.8858765241,1
-0.6349265656,-0.4449231708,1.2085681523,1.2081369798,-0.9227806961,0
1.188632284,-1.7777016713,-0.5612114774,-0.3090239016,-0.3122520386,0
-1.1882583495,-0.2033895198,0.0629171461,-1.0059947041,0.212824531,0
-0.7176311883,-0.669305217,0.0304944169,-1.0035013931,2.4521181406,1
-0.7414477347,-0.6201252202,0.7568543208,1.1409581939,-1.0695960972,1
-0.6518864806,0.4981377836,0.4463935861,0.0884181497,-0.136582573,0
-0.3357373149,0.8926117657,1.6786626077,-1.2131742809,-0.6412759323,0
0.3952403791,1.6014123741,-1.2171782376,-0.7006331621,0.2624943823,0
0.1092869424,1.7259398155,-1.2522289315,0.1171339108,1.0548493364,0
-0.3105687731,1.9944645955,-1.4086144362,-0.1432915392,-0.386865394,0
-0.8531626157,-1.1167051243,-0.532612912,0.0655012826,-0.7735609345,0
-0.5645750587,-0.4213736427,1.9709588339,1.1283284314,-1.0822728453,0
-0.574764516,-0.4751655494,0.9442588846,1.0317471568,3.0208258639,1
-0.2194319378,1.574022917,-0.0216553361,0.0129609688,-0.6159971381,0
0.9619255924,-0.8084861942,1.6315278152,-1.2292615349,-0.5205193529,0
-0.5562220327,2.3469320101,-1.4321386094,-0.1243092322,0.2007818809,0
0.383839832,-0.1754125583,-1.0146834085,-0.6004347035,-0.2184818011,0
0.0235511018,1.1767289136,-1.2606790479,-0.1947019538,0.1620463112,0
0.8330376911,0.2245957157,-0.2450831135,1.605083131,-0.8236859465,0
-0.307022842,1.6987853602,-0.000675923,-0.82650268,-0.4081519767,0
-0.6072380254,-0.7244942092,0.8913321964,0.4765774513,1.1019445761,1
-0.2842135962,0.9120464126,-0.2144400954,1.8170145617,-0.9989784279,0
0.7633185128,0.7659693083,0.8894411857,-0.8411562175,-0.3499087731,1
0.0596497289,1.7940080801,0.1179487994,-0.8470542914,-0.4046461966,0
-0.6613807258,-0.2800705995,1.4473109552,-1.3397644234,-0.5640323732,0
-0.7345945968,-0.5981607792,0.0346189814,1.1157488868,-1.1890584219,0
3.0873765189,-0.8068576319,-0.3671019299,-0.6475404531,-0.2436706056,0
-0.7129778087,-0.5407580702,0.5399607958,2.2011802972,-1.2498345429,0
-0.1222664373,0.2607272388,-1.2133259787,-0.2569179713,-0.5161762159,0
-1.0485791724,-1.7885000029,-1.4537231459,-1.2304002223,1.8529910861,1
-0.3361204385,-0.9506810692,1.5272736936,0.7478687654,0.9049798414,1
-0.6257642056,0.5639500311,0.0652252598,-0.0878247864,0.1427923165,0
0.1943299,1.1192239789,1.2480524558,-1.109791013,-0.136582573,0
1.7093077305,-1.7541450932,-0.5945451335,-0.2797055277,-0.2836533505,0
3.1199944275,-0.9291643065,-0.9527900878,-0.5808605804,-0.2078331243,0
0.3187088208,0.4145241515,-1.2214151822,0.1626136099,0.7511719899,0
-0.6095297799,-0.0026040019,2.078703221,-1.4576392766,-0.7823323338,0
2.4439384906,-1.1095363951,-1.8270443181,0.1368945927,-0.5759655763,0
-0.8078760094,-0.4866630113,1.0834156609,-1.4260975121,-0.136582573,0
0.2361101685,0.6785016471,-1.2036915493,-0.2046638986,-0.4270064028,0
-0.766795611,-0.2781435849,1.2622836621,-1.2850534476,-0.5906297439,0
-0.5148819488,-0.8654400498,1.1372500342,1.2450470211,-0.7962268975,0
-0.6144707933,-0.1145823484,1.6673381551,0.6005487385,-0.7776851773,0
-0.5214649204,-0.0060467779,0.859779332,0.3761909272,-0.752760783,1
0.6813254054,1.0964523067,-1.2330270685,-0.187864808,0.1893872268,0
-0.571417716,0.129525747,1.3841295861,0.9199122427,1.8449997142,1
0.3446191552,1.1772929178,-1.2000878232,-0.1554919399,-0.4072277572,0
-0.8552121523,-1.0606595506,-0.3471717577,1.5126573746,-1.5126950885,0
-0.0981226638,1.4130584502,0.8362227415,-1.0180356635,-0.4972905193,0
-0.7805624412,-1.0622798878,-0.2684495223,1.2768850703,-0.136582573,0
-0.2665281918,-0.3362771494,0.8170316843,1.1088188382,2.3666625782,1
-0.7964358689,-1.3120644511,-0.9919977635,-1.3330816972,2.0042886045,1
2.36774464,-1.0171113714,-0.9502323607,-0.3630305735,0.0361830713,0
-0.765319013,-0.8541094391,-0.1222182048,1.15628716,1.6905230195,1
-0.5241036988,-0.9156846046,1.1545176634,0.9445189369,0.8708063027,1
0.7579501245,0.7575092444,-1.1640181447,-0.6686846339,-0.2651894593,0
-0.0971118696,-0.5978517519,1.1508761171,2.2373370723,-1.0962977031,1
-2.1697546235,0.3679585495,-1.8231963815,-1.0101866302,-0.136582573,0
-1.8866227931,-0.4401585097,-1.1389433428,-0.0721844702,-0.9213318257,0
0.0940237176,0.1334032763,-0.4732773184,-0.6265230721,-0.2527515837,0
2.7274615962,-1.7648129988,-0.5987345326,-0.6084101599,0.0103874438,0
2.7934543443,-1.9064297694,-0.967458928,-0.3831161643,-0.2614639164,0
-0.4159906453,1.034059335,-1.2457497885,-0.7064245233,-0.2906176575,0
0.5408389904,1.318188233,0.4956138934,-0.9372315483,0.2475192461,1
-0.465029301,2.1582138334,-1.4788033507,0.0222399523,-0.5379110104,0
-0.2129782267,-0.6858646172,1.2433195261,1.4229433764,1.1240963117,1
-0.0884048327,0.034291277,1.285915893,-1.0354712639,0.4589605249,0
-0.7316169463,-0.8372844869,0.1286821761,1.9659980514,-1.2081004715,0
-0.561517057,-0.0699790113,1.2903246494,0.818258976,-1.3765499063,1
-0.7228342163,-0.6837825015,0.4368520864,1.4962738359,-1.0284405316,1
-1.090043626,-2.1639435412,1.0615988003,-1.9515006503,-0.136582573,0
-0.6548350184,-1.0180760537,0.0055644123,0.7126874699,1.2297630962,1
-0.7814439748,-0.7935024809,-0.3384385299,0.3917182534,-0.136582573,1
2.4360314717,-0.6035258698,-1.0077882431,-0.1685485531,-0.297917602,0
-0.4693100376,-1.0107545733,0.1819179095,0.8901958932,1.2103093172,0
-0.465212129,-0.7726578234,0.3914138006,0.8110150666,0.8262926236,1
-0.2986977642,1.5494769815,-1.472648381,0.043397943,0.715674663,1
-0.3264247332,1.5900030378,0.2150224832,0.1409860833,-0.4708807722,0
-0.6295826319,-0.1472240952,1.4823000561,-1.5525683874,1.6098970254,1
-0.7613037846,-0.071001269,0.5307650809,0.0884495358,-0.4812104891,0
0.5598554291,0.1424743448,1.1300641936,-1.1557929766,-0.4657471843,1
-0.5185047375,0.0082765803,2.0821070402,0.8510511623,-0.7890798314,0
-0.2780393673,2.0168250145,-1.5079670581,-0.8208770373,-0.4301768928,0
0.3017419188,-0.4216556449,1.8930275813,-1.3152556538,0.5285931708,1
0.9617625611,-0.8088915723,1.6305228781,-1.2293770357,-0.5200537686,0
0.3778542537,0.7009090665,-1.3111204077,-0.7052255747,-0.3205022616,0
-0.8632946627,-1.0824900406,-0.3235146735,-1.1759076937,-1.9189886001,0
0.7544798864,-0.5861651135,-0.9772543634,-0.3657096901,0.0021156789,0
2.7531739639,-1.7879724239,-0.9334625536,-0.582508099,-0.0374042614,0
-0.867027847,-1.0410451273,-0.4932377468,0.0303689495,-0.136582573,0
-0.4508246152,1.005212867,-1.2864659505,-0.2194655784,0.1072828289,0
-0.5727871791,0.378474879,-0.0418297188,-0.1566343935,-0.136582573,0
-0.3962999557,-1.0590967888,1.2168021532,2.536496723,-1.3126745227,1
-0.8296302096,-0.9910625994,-0.1446153356,1.8360721953,-1.2352885087,1
-0.7828099443,-0.3382605644,0.1353071971,0.8614085719,-0.136582573,1
1.4511010594,-0.6531124196,-0.9914207351,-0.5991502591,-0.0653231617,0
0.2892234426,-0.8897474585,1.1633567877,0.4818553361,-0.5697983218,1
-0.1112443558,-0.6290764379,1.6189606983,-1.3379816935,0.5591949136,0
0.8920317377,0.1183631626,-1.0499642653,-0.3540077005,0.0923737084,0
0.6507104531,-0.2009220012,-0.3028345804,-0.6583586104,0.2605799275,0
-0.6950525154,-0.9706914704,-0.0868779161,1.6881809415,-0.136582573,1
-0.8621268927,-1.0780120818,-0.2711109848,0.2623385152,-0.136582573,0
-0.5249735873,2.0846465272,-1.5606073932,0.0965207826,1.0482147604,0
2.2196423335,-1.1301401758,-0.6188851427,-0.222133396,-0.2821313416,0
-0.7085212312,-0.681339658,0.1802894792,1.3680302742,-0.136582573,0
-0.0572530416,1.7349756338,-1.328006593,-0.7396837347,-0.3890317507,0
-0.5081103265,0.015643886,0.5679369485,0.233984322,-0.5310853364,0
-0.6395508325,1.7786624641,-1.310587683,-0.1909946289,0.1351675053,0
1.996662072,-0.814020486,0.8531986148,-0.9471558298,-0.3715462814,0
-0.5454363466,1.1492337057,0.3246124967,-1.2757706978,2.1774755331,0
0.2152887403,-0.8595003799,0.9114309387,1.8895540918,1.1108236852,1
-0.3160827252,-0.7607244331,1.2850514309,-1.2669147988,-0.7635421862,1
-0.4836404904,0.9036450991,-1.212752192,-0.7216605866,-0.3039882651,0
0.0835058686,1.9530220322,0.0352003321,0.1730551341,0.6144257175,0
-0.8203152989,-0.8751937985,-0.0342462256,0.4101757849,-0.136582573,1
-0.0125358803,0.7164309338,1.3549864097,-1.1689048294,-0.136582573,0
3.4444151035,-0.783982559,-0.9734593751,-0.6300370587,-0.2339663004,0
-0.5369319344,0.6505011854,0.4583015507,0.0531803593,-0.4646805099,0
-0.0123693554,2.0944813516,-1.4599321445,0.2794514667,-0.5876903088,0
0.3569862451,-0.7848943659,-0.4732362565,-0.2043512931,-0.4414881586,0
-0.3042711062,-0.9978236006,1.2728192931,-1.1244056317,0.627528093,1
-0.5646239681,0.2699745587,1.6968055047,-1.3360294788,-0.136582573,0
1.6535277299,-1.7577746956,-0.376788227,1.4437837398,-0.9235103432,0
-0.3419837434,-0.3342831593,1.139184268,-1.2362405458,0.4927501302,0
-0.623152211,-0.6072388978,0.5385884623,0.8132497561,-0.7953999642,1
-0.5443184176,0.8829061923,-0.1665510597,-0.1068058378,-0.370950403,0
-0.5657616938,1.7944780836,-1.3510758431,-0.7363229122,0.1952330891,0
0.1923513985,1.4252667925,-1.1387920619,-0.6874083194,-0.3154537992,0
-0.8568550422,-1.0679258055,-0.3793459541,0.4037278267,-0.136582573,0
0.0183934896,0.748861179,-1.2447081118,-0.681978526,-0.136582573,0
-0.0527370741,-0.254737408,1.4066164048,-1.3191939803,1.246685695,1
0.6338250667,0.1610512353,-1.1548170269,-0.6603434667,-0.0095239281,0
-0.6283738712,0.450972927,0.1087033779,-0.0852950675,-0.3417419384,0
1.1432280621,-0.4762477326,0.6352785411,0.5659236045,0.7749584822,0
2.4834037144,-0.0721292775,-0.3612581666,0.0844208174,-0.4154397605,0
-0.7092304174,-0.9454017543,-0.2676682647,-1.418212071,-0.136582573,1
-0.7896362985,-1.130419828,-0.220572373,1.2721018302,3.0111146097,1
-0.5930845781,-0.8890671284,0.7423529701,1.377646972,2.8766858351,1
0.1081608618,-0.5502709422,0.1390157392,1.2766841993,0.8419800342,1
0.923508427,1.2459839371,-1.2422768123,-0.2238671636,0.147514175,0
-0.6154350071,0.8648228056,0.7173267942,0.4682136861,-0.136582573,0
2.0903817892,-1.0188492095,-0.5198642581,-0.2414232866,-0.5818166504,0
0.5298576667,0.5825151715,-1.1011706741,-0.6402865001,0.0429088532,0
-0.6598820022,-0.7465655761,0.9887246506,-1.3424460509,3.5835226857,1
-0.7967037061,-0.9101303376,-0.1503791362,2.0192037503,-0.136582573,0
-0.6162653023,-0.041367545,2.1708332625,-1.3247706607,-0.6708648557,0
-0.6180120664,-0.5807083723,-0.1301139849,1.5612807045,2.6076719332,0
-0.4271303423,-0.5874916985,-0.2613047436,0.8516286664,1.5687518833,1
-0.6393808141,2.1810325059,-1.3994133184,1.0342454895,-0.833051487,0
0.3944485127,1.3300675728,0.5860150108,-0.8122358192,-0.360047392,1
0.1488220368,-0.1703247698,-0.4661617153,-0.6277722385,-0.0109887813,0
-0.7926884777,-0.5937909212,0.4434544152,1.8772256358,-0.136582573,0
1.6865881519,1.1313383204,-0.2290073613,0.0182765169,0.2348772431,0
-0.7075407142,0.1682657898,1.8779643303,-1.4646647389,-0.7218393853,0
-0.8354911855,-0.7397293744,-0.509599852,0.4280558123,2.5776869157,1
1.7602317269,-0.7133727502,-0.9416968787,-0.3395525232,-0.2260478931,0
-1.0769708434,-0.8255825735,0.2122832191,1.5434157423,-1.6355433227,0
-0.167165262,1.0452689198,-1.3258778553,-0.7718896288,-0.3444833265,0
-0.523331629,-0.5278505977,0.133320015,1.5429637826,-1.9420593435,1
0.4482139121,0.5520471911,-1.1302090345,-0.2811630977,-0.286550744,0
2.0532455842,-0.9262737847,-0.9693964035,-0.5957064518,0.0698380394,0
-0.77713529,-0.8605602379,0.0754615709,0.5818740152,1.5955247166,1
-0.7196341444,-0.6404011735,0.8765390898,1.1874723785,2.4445610823,1
0.3465289506,1.8721579209,0.0436255952,-0.8572999665,-0.4044603103,1
-0.5847781324,-0.5340393694,1.2834737877,-1.6115328061,-0.7932249213,0
-0.6146769115,-0.6824547414,0.7384736968,2.1361608742,-1.0851028333,0
2.1738072432,-1.855181757,-0.9482657096,-0.6020928933,0.0064853958,0
-2.9337426658,-2.9824852792,-0.3388210544,-0.2469723472,-0.136582573,0
